,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,0.7777777777777778,0.5,1.0,1.0,1.0,-1.0,1.0,0.75,1.0,0.5,1.0,0.6666666666666666,Difference
2,1.7777777777777777,1.5,2.0,2.0,2.0,0.001,2.0,1.75,2.0,1.5,2.0,1.6666666666666665,Final
3,1.7777777777777777,1.5,2.0,2.0,2.0,0.001,2.0,1.75,2.0,1.5,2.0,1.6666666666666665,Starting
4,-0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-0.5,Difference
5,1.2777777777777777,1.8333333333333333,2.0,2.0,2.0,0.001,3.0,1.75,2.0,1.0,2.0,1.1666666666666665,Final
6,1.2777777777777777,1.8333333333333333,2.0,2.0,2.0,0.001,3.0,1.75,2.0,1.0,2.0,1.1666666666666665,Starting
7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.2,Difference
8,1.2777777777777777,1.8333333333333333,3.0,2.0,3.0,0.001,3.0,1.75,2.0,1.3333333333333333,2.0,0.9666666666666666,Final
9,1.2777777777777777,1.8333333333333333,3.0,2.0,3.0,0.001,3.0,1.75,2.0,1.3333333333333333,2.0,0.9666666666666666,Starting
10,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,Difference
11,1.2777777777777777,1.8333333333333333,3.0,2.0,2.0,1.001,3.0,2.75,1.0,1.3333333333333333,2.0,0.9666666666666666,Final
12,1.2777777777777777,1.8333333333333333,3.0,2.0,2.0,1.001,3.0,2.75,1.0,1.3333333333333333,2.0,0.9666666666666666,Starting
13,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,Difference
14,1.2777777777777777,1.8333333333333333,3.0,3.0,2.0,0.001,3.0,2.75,2.0,1.3333333333333333,2.0,0.9666666666666666,Final
